Modell	LearningType	LearningRate	Total_Paramter	Trainable_Parameter	Non_Trainable_Parameter	Results	Accuracy_Loss
BlueBERT	AllNetworkTrain	5e-6	335 143 938	335 143 938	0	5e-06 [26, [0.3374623656272888, 0.9058823585510254], [0.31709417700767517, 0.9333333373069763], [0.6919814348220825, 0.6299999952316284]]	6/6 [==============================] - 168s 28s/step - loss: 0.2045 - sparse_categorical_accuracy: 0.9412 - val_loss: 0.4517 - val_sparse_categorical_accuracy: 0.8000
BlueBERT	AllNetworkTrain	5e-6	335 143 938	335 143 938	0	5e-06 [26, [0.2853999137878418, 0.9764705896377563], [0.5966677069664001, 0.800000011920929], [0.8501254320144653, 0.6200000047683716]]	6/6 [==============================] - 169s 28s/step - loss: 0.1202 - sparse_categorical_accuracy: 0.9882 - val_loss: 0.8044 - val_sparse_categorical_accuracy: 0.8000
BlueBERT	AllNetworkTrain	5e-6	335 143 938	335 143 938	0	5e-06 [19, [0.6167754530906677, 0.6823529601097107], [0.5514929890632629, 0.8666666746139526], [0.6598579287528992, 0.6000000238418579]]	6/6 [==============================] - 169s 28s/step - loss: 0.6363 - sparse_categorical_accuracy: 0.7059 - val_loss: 0.6914 - val_sparse_categorical_accuracy: 0.4667
BlueBERT	AllNetworkTrain	5e-6	335 143 938	335 143 938	0	5e-06 [14, [0.6617987751960754, 0.5647059082984924], [0.587741494178772, 0.7333333492279053], [0.7229157090187073, 0.47999998927116394]]	6/6 [==============================] - 169s 28s/step - loss: 0.6031 - sparse_categorical_accuracy: 0.6824 - val_loss: 0.6340 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-4	335 143 938	2 050	335 141 888	0.0001 [25, [0.6515626907348633, 0.6235294342041016], [0.6336917877197266, 0.6000000238418579], [0.6679654121398926, 0.6000000238418579]]	6/6 [==============================] - 82s 14s/step - loss: 0.6532 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6383 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-4	335 143 938	2 050	335 141 888	0.0001 [29, [0.6668485999107361, 0.6235294342041016], [0.6105962991714478, 0.6666666865348816], [0.6742978692054749, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6553 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6181 - val_sparse_categorical_accuracy: 0.6667
BlueBERT	OnlyClassifier	1e-4	335 143 938	2 050	335 141 888	0.0001 [25, [0.6557806730270386, 0.6235294342041016], [0.6723232269287109, 0.6000000238418579], [0.6670795679092407, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.7044 - sparse_categorical_accuracy: 0.5529 - val_loss: 0.6753 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-4	335 143 938	2 050	335 141 888	0.0001 [42, [0.6510286331176758, 0.6235294342041016], [0.6697386503219604, 0.6000000238418579], [0.6786120533943176, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6695 - sparse_categorical_accuracy: 0.5882 - val_loss: 0.6744 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-4	335 143 938	2 050	335 141 888	0.0001 [27, [0.6694368124008179, 0.6117647290229797], [0.6686553359031677, 0.6000000238418579], [0.6794504523277283, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6763 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6744 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-4	335 143 938	2 050	335 141 888	0.0002 [17, [0.6670231819152832, 0.6117647290229797], [0.6390382647514343, 0.7333333492279053], [0.6758123636245728, 0.5899999737739563]]	6/6 [==============================] - 81s 14s/step - loss: 0.7086 - sparse_categorical_accuracy: 0.5176 - val_loss: 0.6420 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-4	335 143 938	2 050	335 141 888	0.0002 [16, [0.6725088953971863, 0.6000000238418579], [0.6787567734718323, 0.6000000238418579], [0.6880806088447571, 0.6000000238418579]]	6/6 [==============================] - 81s 14s/step - loss: 0.6790 - sparse_categorical_accuracy: 0.6353 - val_loss: 0.6813 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-4	335 143 938	2 050	335 141 888	0.0002 [20, [0.666520357131958, 0.6235294342041016], [0.6027376651763916, 0.6000000238418579], [0.6771202087402344, 0.6000000238418579]]	6/6 [==============================] - 79s 13s/step - loss: 0.6402 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6240 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-4	335 143 938	2 050	335 141 888	0.0002 [23, [0.6571745872497559, 0.6235294342041016], [0.6526811718940735, 0.6000000238418579], [0.6828391551971436, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6837 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6651 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-4	335 143 938	2 050	335 141 888	0.0002 [22, [0.6600562334060669, 0.6235294342041016], [0.6503498554229736, 0.6000000238418579], [0.6846601366996765, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6652 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6599 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	5e-4	335 143 938	2 050	335 141 888	0.0005 [12, [0.660185694694519, 0.6000000238418579], [0.6776021122932434, 0.6000000238418579], [0.675743818283081, 0.5899999737739563]]	6/6 [==============================] - 80s 14s/step - loss: 0.7070 - sparse_categorical_accuracy: 0.5294 - val_loss: 0.6840 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	5e-4	335 143 938	2 050	335 141 888	0.0005 [30, [0.6562792062759399, 0.6235294342041016], [0.6497231721878052, 0.6000000238418579], [0.6821116805076599, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6657 - sparse_categorical_accuracy: 0.5882 - val_loss: 0.6598 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	5e-4	335 143 938	2 050	335 141 888	0.0005 [17, [0.6690948605537415, 0.6117647290229797], [0.6555599570274353, 0.6000000238418579], [0.6923398375511169, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.7002 - sparse_categorical_accuracy: 0.4706 - val_loss: 0.6577 - val_sparse_categorical_accuracy: 0.6667
BlueBERT	OnlyClassifier	5e-4	335 143 938	2 050	335 141 888	0.0005 [26, [0.659095823764801, 0.6117647290229797], [0.6406511664390564, 0.6666666865348816], [0.684346079826355, 0.6000000238418579]]	6/6 [==============================] - 81s 13s/step - loss: 0.6628 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6483 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	5e-4	335 143 938	2 050	335 141 888	0.0005 [13, [0.6568365693092346, 0.6235294342041016], [0.6308736801147461, 0.6000000238418579], [0.6675764322280884, 0.6000000238418579]]	6/6 [==============================] - 80s 14s/step - loss: 0.6668 - sparse_categorical_accuracy: 0.6353 - val_loss: 0.6562 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-5	335 143 938	2 050	335 141 888	1e-05 [22, [0.6704614758491516, 0.6117647290229797], [0.6357539892196655, 0.6000000238418579], [0.6790691614151001, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6699 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6394 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-5	335 143 938	2 050	335 141 888	1e-05 [55, [0.6602437496185303, 0.6235294342041016], [0.6094361543655396, 0.6000000238418579], [0.6655207276344299, 0.6000000238418579]]	6/6 [==============================] - 80s 14s/step - loss: 0.6589 - sparse_categorical_accuracy: 0.6353 - val_loss: 0.6104 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-5	335 143 938	2 050	335 141 888	1e-05 [121, [0.6702316403388977, 0.6235294342041016], [0.6483184099197388, 0.6666666865348816], [0.6750392913818359, 0.6100000143051147]]	6/6 [==============================] - 82s 14s/step - loss: 0.7184 - sparse_categorical_accuracy: 0.5765 - val_loss: 0.6490 - val_sparse_categorical_accuracy: 0.6667
BlueBERT	OnlyClassifier	1e-5	335 143 938	2 050	335 141 888	1e-05 [83, [0.6607009172439575, 0.6117647290229797], [0.6260754466056824, 0.6000000238418579], [0.6782929301261902, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6708 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6267 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-5	335 143 938	2 050	335 141 888	1e-05 [142, [0.6504117250442505, 0.6117647290229797], [0.6689180135726929, 0.6000000238418579], [0.6685188412666321, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6797 - sparse_categorical_accuracy: 0.5765 - val_loss: 0.6696 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-5	335 143 938	2 050	335 141 888	2e-05 [56, [0.6597360968589783, 0.6235294342041016], [0.682659924030304, 0.6000000238418579], [0.6710508465766907, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6618 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6829 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-5	335 143 938	2 050	335 141 888	2e-05 [135, [0.6623770594596863, 0.6235294342041016], [0.6405408382415771, 0.6000000238418579], [0.6807447075843811, 0.6000000238418579]]	6/6 [==============================] - 81s 14s/step - loss: 0.6750 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6423 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-5	335 143 938	2 050	335 141 888	2e-05 [18, [0.6602663993835449, 0.6235294342041016], [0.6282408237457275, 0.6000000238418579], [0.6608685851097107, 0.6000000238418579]]	6/6 [==============================] - 81s 14s/step - loss: 0.6820 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6298 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-5	335 143 938	2 050	335 141 888	2e-05 [43, [0.6668139100074768, 0.6117647290229797], [0.6607504487037659, 0.6000000238418579], [0.6717896461486816, 0.6000000238418579]]	6/6 [==============================] - 81s 14s/step - loss: 0.6616 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6634 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-5	335 143 938	2 050	335 141 888	2e-05 [103, [0.6572298407554626, 0.6117647290229797], [0.6537812948226929, 0.6000000238418579], [0.6745379567146301, 0.6000000238418579]]	6/6 [==============================] - 81s 14s/step - loss: 0.6899 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6540 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	5e-5	335 143 938	2 050	335 141 888	5e-05 [68, [0.6568344235420227, 0.6235294342041016], [0.6417967677116394, 0.6000000238418579], [0.6682020425796509, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6998 - sparse_categorical_accuracy: 0.5176 - val_loss: 0.6493 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	5e-5	335 143 938	2 050	335 141 888	5e-05 [49, [0.6618439555168152, 0.6117647290229797], [0.6462024450302124, 0.6000000238418579], [0.6826965808868408, 0.6000000238418579]]	6/6 [==============================] - 81s 14s/step - loss: 0.6855 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6479 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	5e-5	335 143 938	2 050	335 141 888	5e-05 [37, [0.6566866040229797, 0.6235294342041016], [0.6725982427597046, 0.6000000238418579], [0.6722632646560669, 0.6000000238418579]]	6/6 [==============================] - 81s 14s/step - loss: 0.6678 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6760 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	5e-5	335 143 938	2 050	335 141 888	5e-05 [68, [0.655555784702301, 0.6235294342041016], [0.6301997303962708, 0.6000000238418579], [0.6710302829742432, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6392 - sparse_categorical_accuracy: 0.6471 - val_loss: 0.6362 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	5e-5	335 143 938	2 050	335 141 888	5e-05 [41, [0.6650000214576721, 0.6117647290229797], [0.6334003806114197, 0.6000000238418579], [0.6662813425064087, 0.6000000238418579]]	6/6 [==============================] - 81s 14s/step - loss: 0.6842 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6380 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-6	335 143 938	2 050	335 141 888	1e-06 [1000, [0.6545739769935608, 0.6235294342041016], [0.6638781428337097, 0.6000000238418579], [0.6617687940597534, 0.6000000238418579]]	6/6 [==============================] - 82s 14s/step - loss: 0.6627 - sparse_categorical_accuracy: 0.6706 - val_loss: 0.6639 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-6	335 143 938	2 050	335 141 888	1e-06 [1000, [0.664239764213562, 0.6000000238418579], [0.7023457884788513, 0.5333333611488342], [0.6868830919265747, 0.5799999833106995]]	6/6 [==============================] - 83s 14s/step - loss: 0.6792 - sparse_categorical_accuracy: 0.5529 - val_loss: 0.7023 - val_sparse_categorical_accuracy: 0.5333
BlueBERT	OnlyClassifier	1e-6	335 143 938	2 050	335 141 888	1e-06 [1000, [0.6740484833717346, 0.6117647290229797], [0.639596700668335, 0.7333333492279053], [0.6682347655296326, 0.6000000238418579]]	6/6 [==============================] - 83s 14s/step - loss: 0.6799 - sparse_categorical_accuracy: 0.5765 - val_loss: 0.6396 - val_sparse_categorical_accuracy: 0.7333
BlueBERT	OnlyClassifier	1e-6	335 143 938	2 050	335 141 888	1e-06 [1000, [0.6617882251739502, 0.6117647290229797], [0.6640616655349731, 0.6000000238418579], [0.6712599396705627, 0.6000000238418579]]	6/6 [==============================] - 82s 14s/step - loss: 0.6363 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6641 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	1e-6	335 143 938	2 050	335 141 888	1e-06[1000, [0.6617882251739502, 0.6117647290229797], [0.6640616655349731, 0.6000000238418579], [0.6712599396705627, 0.6000000238418579]]	NoRecordedData
BlueBERT	OnlyClassifier	2e-6	335 143 938	2 050	335 141 888	2e-06 [707, [0.6708987355232239, 0.6000000238418579], [0.6467918753623962, 0.6000000238418579], [0.6785072088241577, 0.6000000238418579]]	6/6 [==============================] - 80s 14s/step - loss: 0.6786 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6469 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	2e-6	335 143 938	2 050	335 141 888	2e-06[601, [0.6582590937614441, 0.6352941393852234], [0.692085862159729, 0.6000000238418579], [0.6695042252540588, 0.6000000238418579]]	NoRecordedData
BlueBERT	OnlyClassifier	2e-6	335 143 938	2 050	335 141 888	2e-06[55, [0.6629645824432373, 0.6235294342041016], [0.6095930933952332, 0.6000000238418579], [0.677915096282959, 0.6000000238418579]]	NoRecordedData
BlueBERT	OnlyClassifier	2e-6	335 143 938	2 050	335 141 888	2e-06[87, [0.6727855205535889, 0.5764706134796143], [0.657560408115387, 0.46666666865348816], [0.684466540813446, 0.550000011920929]]	NoRecordedData
BlueBERT	OnlyClassifier	2e-6	335 143 938	2 050	335 141 888	2e-06[680, [0.6590054035186768, 0.6235294342041016], [0.6464506983757019, 0.6666666865348816], [0.6730014085769653, 0.6200000047683716]]	NoRecordedData
BlueBERT	OnlyClassifier	5e-6	335 143 938	2 050	335 141 888	5e-06[291, [0.6635571122169495, 0.6235294342041016], [0.6942428350448608, 0.6000000238418579], [0.6694169044494629, 0.6000000238418579]]	NoRecordedData
BlueBERT	OnlyClassifier	5e-6	335 143 938	2 050	335 141 888	5e-06[29, [0.6821021437644958, 0.6000000238418579], [0.6409690380096436, 0.6666666865348816], [0.6782472133636475, 0.5799999833106995]]	NoRecordedData
BlueBERT	OnlyClassifier	5e-6	335 143 938	2 050	335 141 888	5e-06 [301, [0.6469516754150391, 0.6117647290229797], [0.6680866479873657, 0.6000000238418579], [0.6718695163726807, 0.6000000238418579]]	6/6 [==============================] - 80s 13s/step - loss: 0.6578 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6682 - val_sparse_categorical_accuracy: 0.6000
BlueBERT	OnlyClassifier	5e-6	335 143 938	2 050	335 141 888	5e-06[308, [0.6717415452003479, 0.6235294342041016], [0.6368929743766785, 0.6000000238418579], [0.6634517908096313, 0.6000000238418579]]	NoRecordedData
BlueBERT	OnlyClassifier	5e-6	335 143 938	2 050	335 141 888	5e-06[342, [0.6626246571540833, 0.6235294342041016], [0.6353049874305725, 0.6000000238418579], [0.6626796126365662, 0.6000000238418579]]	NoRecordedData
SciBERT	AllNetworkTrain	1e-4	109 920 002	109 920 002	0	0.0001 [20, [0.09448282420635223, 0.9764705896377563], [0.4272591173648834, 0.8666666746139526], [0.9762547016143799, 0.6399999856948853]]	6/6 [==============================] - 60s 10s/step - loss: 0.0034 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.1417 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	1e-4	109 920 002	109 920 002	0	0.0001 [12, [0.6620779633522034, 0.5647059082984924], [0.6419037580490112, 0.6666666865348816], [0.6779187917709351, 0.5600000023841858]]	6/6 [==============================] - 59s 10s/step - loss: 0.6774 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6679 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	1e-4	109 920 002	109 920 002	0	0.0001 [17, [0.10202736407518387, 0.9647058844566345], [0.25674813985824585, 0.9333333373069763], [1.1352403163909912, 0.6399999856948853]]	6/6 [==============================] - 59s 10s/step - loss: 5.7887e-04 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.0133 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	1e-4	109 920 002	109 920 002	0	0.0001 [13, [0.28665968775749207, 0.9411764740943909], [0.38532447814941406, 0.800000011920929], [0.6586809754371643, 0.6700000166893005]]	6/6 [==============================] - 61s 10s/step - loss: 0.0398 - sparse_categorical_accuracy: 0.9765 - val_loss: 0.9715 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	1e-4	109 920 002	109 920 002	0	0.0001 [21, [0.05013589188456535, 1.0], [0.32112011313438416, 0.800000011920929], [0.8168779015541077, 0.6600000262260437]]	6/6 [==============================] - 61s 10s/step - loss: 7.0863e-04 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.9795 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	2e-4	109 920 002	109 920 002	0	0.0002 [14, [0.5490702986717224, 0.7411764860153198], [0.5622081756591797, 0.800000011920929], [0.6860582828521729, 0.6000000238418579]]	6/6 [==============================] - 61s 10s/step - loss: 0.7189 - sparse_categorical_accuracy: 0.5765 - val_loss: 0.6759 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	2e-4	109 920 002	109 920 002	0	0.0002 [11, [0.6354752779006958, 0.6705882549285889], [0.5527480840682983, 0.800000011920929], [0.667168140411377, 0.6299999952316284]]	6/6 [==============================] - 60s 10s/step - loss: 0.6672 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6784 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	2e-4	109 920 002	109 920 002	0	0.0002 [11, [0.652154803276062, 0.6117647290229797], [0.6259774565696716, 0.6000000238418579], [0.6818398237228394, 0.6000000238418579]]	6/6 [==============================] - 59s 10s/step - loss: 0.6717 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6734 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	2e-4	109 920 002	109 920 002	0	0.0002 [13, [0.5211470127105713, 0.800000011920929], [0.5167525410652161, 0.800000011920929], [0.6975113749504089, 0.6399999856948853]]	6/6 [==============================] - 60s 10s/step - loss: 0.6853 - sparse_categorical_accuracy: 0.5059 - val_loss: 0.6916 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	2e-4	109 920 002	109 920 002	0	0.0002 [27, [0.6682536005973816, 0.6117647290229797], [0.6730089783668518, 0.6000000238418579], [0.6730111837387085, 0.6000000238418579]]	6/6 [==============================] - 60s 10s/step - loss: 0.6764 - sparse_categorical_accuracy: 0.5059 - val_loss: 0.6842 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	5e-4	109 920 002	109 920 002	0	0.0005 [11, [0.6686492562294006, 0.6117647290229797], [0.6731004118919373, 0.6000000238418579], [0.6730990409851074, 0.6000000238418579]]	6/6 [==============================] - 61s 10s/step - loss: 0.6483 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6881 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	5e-4	109 920 002	109 920 002	0	0.0005 [16, [0.6683164238929749, 0.6117647290229797], [0.6730161309242249, 0.6000000238418579], [0.6730159521102905, 0.6000000238418579]]	6/6 [==============================] - 60s 10s/step - loss: 0.7188 - sparse_categorical_accuracy: 0.4706 - val_loss: 0.6753 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	5e-4	109 920 002	109 920 002	0	0.0005 [22, [0.6679527759552002, 0.6117647290229797], [0.6732766628265381, 0.6000000238418579], [0.6732766628265381, 0.6000000238418579]]	6/6 [==============================] - 60s 10s/step - loss: 0.6874 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6969 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	5e-4	109 920 002	109 920 002	0	0.0005 [18, [0.6679711937904358, 0.6117647290229797], [0.6731719374656677, 0.6000000238418579], [0.6731719374656677, 0.6000000238418579]]	6/6 [==============================] - 60s 10s/step - loss: 0.7018 - sparse_categorical_accuracy: 0.5059 - val_loss: 0.6732 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	5e-4	109 920 002	109 920 002	0	0.0005 [20, [0.6683840751647949, 0.6117647290229797], [0.6730259656906128, 0.6000000238418579], [0.673025906085968, 0.6000000238418579]]	6/6 [==============================] - 59s 10s/step - loss: 0.7150 - sparse_categorical_accuracy: 0.4941 - val_loss: 0.6753 - val_sparse_categorical_accuracy: 0.6000
SciBERT	AllNetworkTrain	1e-5	109 920 002	109 920 002	0	1e-05 [18, [0.13374082744121552, 0.9882352948188782], [0.41863182187080383, 0.8666666746139526], [0.7606121301651001, 0.6399999856948853]]	6/6 [==============================] - 59s 10s/step - loss: 0.0129 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.6653 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	1e-5	109 920 002	109 920 002	0	1e-05 [17, [0.2551444470882416, 0.929411768913269], [0.4436773955821991, 0.800000011920929], [0.7078532576560974, 0.6600000262260437]]	6/6 [==============================] - 59s 10s/step - loss: 0.0137 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.7475 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	1e-5	109 920 002	109 920 002	0	1e-05 [18, [0.23507623374462128, 0.9176470637321472], [0.48113730549812317, 0.800000011920929], [0.7587321400642395, 0.6600000262260437]]	6/6 [==============================] - 61s 10s/step - loss: 0.0099 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.7997 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	1e-5	109 920 002	109 920 002	0	1e-05 [18, [0.17367306351661682, 0.9764705896377563], [0.44497793912887573, 0.8666666746139526], [0.7184478640556335, 0.6200000047683716]]	6/6 [==============================] - 60s 10s/step - loss: 0.0111 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.7152 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	1e-5	109 920 002	109 920 002	0	1e-05 [20, [0.1215900108218193, 0.9882352948188782], [0.4246729016304016, 0.8666666746139526], [0.8087875247001648, 0.6800000071525574]]	6/6 [==============================] - 59s 10s/step - loss: 0.0192 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.5904 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	2e-5	109 920 002	109 920 002	0	2e-05 [16, [0.14756657183170319, 0.9882352948188782], [0.44952595233917236, 0.800000011920929], [0.9367943406105042, 0.6600000262260437]]	6/6 [==============================] - 59s 10s/step - loss: 0.0064 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.7132 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	2e-5	109 920 002	109 920 002	0	2e-05 [15, [0.2072700560092926, 0.9411764740943909], [0.42280954122543335, 0.800000011920929], [0.7468209266662598, 0.6399999856948853]]	6/6 [==============================] - 60s 10s/step - loss: 0.0036 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.0791 - val_sparse_categorical_accuracy: 0.7333
SciBERT	AllNetworkTrain	2e-5	109 920 002	109 920 002	0	2e-05 [16, [0.10253003984689713, 1.0], [0.40900853276252747, 0.800000011920929], [0.8240640759468079, 0.6600000262260437]]	6/6 [==============================] - 61s 10s/step - loss: 0.0064 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.8560 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	2e-5	109 920 002	109 920 002	0	2e-05 [18, [0.030157892033457756, 1.0], [0.444184809923172, 0.7333333492279053], [1.0058319568634033, 0.6499999761581421]]	6/6 [==============================] - 60s 10s/step - loss: 0.0027 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.9894 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	2e-5	109 920 002	109 920 002	0	2e-05 [15, [0.21619123220443726, 0.9411764740943909], [0.43340128660202026, 0.800000011920929], [0.8004485964775085, 0.6200000047683716]]	6/6 [==============================] - 60s 10s/step - loss: 0.0049 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.8968 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	5e-5	109 920 002	109 920 002	0	5e-05 [13, [0.33481863141059875, 0.8588235378265381], [0.441360205411911, 0.8666666746139526], [0.7049210071563721, 0.6100000143051147]]	6/6 [==============================] - 60s 10s/step - loss: 0.0081 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.0719 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	5e-5	109 920 002	109 920 002	0	5e-05 [13, [0.3909730911254883, 0.800000011920929], [0.49053674936294556, 0.800000011920929], [0.7602821588516235, 0.5199999809265137]]	6/6 [==============================] - 60s 10s/step - loss: 0.0027 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.1826 - val_sparse_categorical_accuracy: 0.7333
SciBERT	AllNetworkTrain	5e-5	109 920 002	109 920 002	0	5e-05 [18, [0.03105171211063862, 1.0], [0.4163583517074585, 0.800000011920929], [0.9478884935379028, 0.6100000143051147]]	6/6 [==============================] - 59s 10s/step - loss: 7.3093e-04 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.0545 - val_sparse_categorical_accuracy: 0.8000
